#ordered from greatest cyc/day to lowest (p modes to g modes)
f20,True,9.358694761363909
f21,True,6.6821159857294115
f10,True,5.3206807629814
f0,True,4.678063607168428
f15,True,4.34950511386238
f24,True,3.8651658887176117
f26,True,3.4764497197053403
f25,True,2.67733477011099063
f23,True,2.5273685169035143
f18,True,2.197140920429687
f17,True,2.0142450543537516
f16,True,1.8459139475202988
f12,True,1.515244624591172
f5,True,1.3442414319080223
f11,True,1.175777116627446
f13,True,1.678252727152535
f4,True,1.0100094750886164
f22,True,0.8798081090544078
f9,True,0.8365624314275338
f3,True,0.6758062472077946
f7,True,0.5095776379540266
f19,True,0.4004657747040583
f2,True,0.3402393882989552
f8,True,0.20592211409821057
f6,True,0.11037123175357684
f1,True,0.1100879729524327
f14,True,0.05100152281888317
