label,include,freq,fixfreq,freqerr,amp,fixamp,amperr,phase,brute,fixphase,phaseerr
f0,True,3.637529519746461,False,0.0016075216030990668,0.003660251600663046,False,0.0002014664329753396,0.0720592399720772,False,False,0.008502851867401831
f1,True,6.299525202761185,False,0.0022044222703872045,0.002575992778740215,False,0.00020307578398525022,0.705300840019845,False,False,0.011683004064266814
