	flux	flux_err	time
1	1.0015382766723633	2.2691473042449125e-06	1627.8227850931537
2	1.0007405281066895	2.276381322493156e-06	1627.9484747548308
3	0.9975360035896301	2.470184163509035e-06	1628.0741644165078
4	1.003523588180542	2.7354720758364327e-06	1628.199854078185
5	0.9996327757835388	2.49364018452832e-06	1628.3255437398618
6	1.0046653747558594	2.460110600192198e-06	1628.4512334015387
7	1.0028387308120728	2.5408513004511175e-06	1628.5769230632156
8	1.001281499862671	2.3197500815834192e-06	1628.7026127248926
9	0.9990271329879761	2.331372040013472e-06	1628.8283023865692
10	0.9866049885749817	2.3319849152544355e-06	1628.953992048246
11	0.9895126819610596	2.228853530711034e-06	1629.0796817099226
12	0.9952599406242371	2.2847252903270652e-06	1629.2053713715993
13	0.9986149668693542	2.3146187338758917e-06	1629.331061033276
14	1.0004898309707642	2.2888322756893335e-06	1629.456750694949
15	0.9988678693771362	2.3136019829989356e-06	1629.5824403566255
16	1.0019398927688599	2.2396947075561672e-06	1629.708130018302
17	0.9981988668441772	2.2486874109341037e-06	1629.8338196799784
18	1.0011597871780396	2.2386249019201476e-06	1629.959509341655
19	1.0014057159423828	2.250914985779673e-06	1630.0851990033311
20	0.9984025359153748	2.2342646044197974e-06	1630.2108886650076
21	1.0034101009368896	2.2507041446968084e-06	1630.3365783266838
22	0.9989675879478455	2.23285770606618e-06	1630.46226798836
23	1.0010952949523926	2.247388086592158e-06	1630.587957650036
24	0.9992889761924744	2.2337260236451913e-06	1630.7136473117123
25	0.9987553954124451	2.2461988717421063e-06	1630.8393369733883
26	1.0002652406692505	2.235474652139941e-06	1630.9650266350645
27	0.99601811170578	2.243044663272384e-06	1631.090716296737
28	1.0015077590942383	2.414100984027848e-06	1631.216405958413
29	1.0000874996185303	2.2701649206944485e-06	1631.3420956200887
30	1.0016380548477173	2.27097618996843e-06	1631.4677852817647
31	1.004739761352539	2.273094485810196e-06	1631.5934749434405
32	1.0024436712265015	2.3098369745318503e-06	1631.7191646051162
33	1.0057770013809204	2.286973812124938e-06	1631.844854266792
34	0.9998399019241333	2.320746543340474e-06	1631.9705439284678
35	0.999640941619873	2.321548111337636e-06	1632.0962335901436
36	0.9987794160842896	2.321196786527123e-06	1632.2219232518191
37	0.9973503351211548	2.241772179129637e-06	1632.3476129134947
38	1.0002943277359009	2.2329056794130867e-06	1632.4733025751666
39	0.9972509741783142	2.2668819755463945e-06	1632.5989922368422
40	0.9989610314369202	2.2319303812704735e-06	1632.7246818985177
41	0.9982855916023254	2.2430577599960895e-06	1632.850371560193
42	0.9976855516433716	2.2302748210687233e-06	1632.9760612218686
43	1.0013740062713623	2.246532272288783e-06	1633.101750883544
44	0.9983515739440918	2.230552586747313e-06	1633.2274405452192
45	1.0021979808807373	2.2470719866558083e-06	1633.3531302068943
46	1.0000920295715332	2.231745843796039e-06	1633.4788198685696
47	1.001115322113037	2.257890699776622e-06	1633.6045095302447
48	1.0009212493896484	2.2331554606393145e-06	1633.73019919192
49	0.9988535642623901	2.2432813744267654e-06	1633.8558888535952
50	1.0016454458236694	2.2340813462346135e-06	1633.9815785152703
51	0.9980486631393433	2.2425927454605697e-06	1634.1072681769415
52	1.0007364749908447	2.2332271008373616e-06	1634.2329578386166
53	1.0005015134811401	2.3655221512955095e-06	1634.3586475002915
54	1.0014578104019165	2.2309763513116554e-06	1634.4843371619663
55	1.004440426826477	2.2714443316958337e-06	1634.6100268236412
56	0.9989902377128601	2.2278240226864158e-06	1634.735716485316
57	0.9919371008872986	2.2338725911039446e-06	1634.861406146991
58	0.9878783226013184	2.268215055288426e-06	1634.9870958086656
59	0.9913784861564636	2.3259993443400206e-06	1635.1127854703402
60	0.9999597668647766	2.308609306483584e-06	1635.238475132015
61	0.9986879229545593	2.393022671789874e-06	1635.3641647936895
62	1.0019962787628174	2.338407920247101e-06	1635.4898544553641
63	0.9981784820556641	2.3211238537138947e-06	1635.6155441170388
64	0.9996424317359924	2.244139937425239e-06	1635.7412337787096
65	1.0011082887649536	2.270929226969284e-06	1635.866923440384
66	0.9968149662017822	2.2288316228826133e-06	1635.9926131020584
67	1.0016402006149292	2.2462499651333523e-06	1636.1183027637328
68	0.9974830150604248	2.25456288931996e-06	1636.243992425407
69	0.9988994002342224	2.2436834923509093e-06	1636.3696820870814
70	0.9997276663780212	2.231893761615668e-06	1636.4953717487556
71	0.9972054362297058	2.2411074799795946e-06	1636.6210614104298
72	1.0025068521499634	2.23417761275074e-06	1636.746751072104
73	0.9983149766921997	2.242019400000572e-06	1636.8724407337781
74	1.0015718936920166	2.233023693846477e-06	1636.998130395452
75	0.9999325275421143	2.2435475127874977e-06	1637.1238200571224
76	1.0013631582260132	2.2321820814305774e-06	1637.2495097187964
77	1.0016295909881592	2.2455285135139194e-06	1637.3751993804703
78	1.0006064176559448	2.6807665274227186e-06	1637.5008890421443
79	1.0043895244598389	2.3684573264930535e-06	1637.6265787038183
80	0.9991590976715088	2.3356391992195545e-06	1637.752268365492
81	0.9987372756004333	2.2937766029932643e-06	1637.8779580271657
82	0.9986912608146667	2.335014168161854e-06	1638.0036476888395
83	0.9971721172332764	2.406130265743018e-06	1638.1293373505132
84	1.0007412433624268	2.295341779921897e-06	1638.2550270121867
85	1.0004295110702515	2.3503039634173237e-06	1638.3807166738602
86	1.0011423826217651	2.443039097431067e-06	1638.506406335534
87	1.0015478134155273	2.310565083890277e-06	1638.6320959972074
88	0.9995639324188232	2.255823673795532e-06	1638.757785658877
89	1.004233956336975	2.2473711093577244e-06	1638.8834753205506
