label,include,freq,fixfreq,freqerr,amp,fixamp,amperr,phase,brute,fixphase,phaseerr
f0,True,3.6389147931738557,False,0.0006450740132165581,0.005035681922471788,False,0.00019209125257953945,0.5973025440166566,False,False,0.005987025947715193
