	flux	flux_err	time
1	1.0044478178024292	3.9608326915185895e-06	1627.7808885392612
2	1.0024486780166626	3.95330692602632e-06	1627.8227850931537
3	0.9978415966033936	3.87821473263865e-06	1627.864681647046
4	0.9970585107803345	3.938599062773089e-06	1627.9065782009384
5	1.0006192922592163	3.9423869263070324e-06	1627.9484747548308
6	1.0045435428619385	3.947433045444389e-06	1627.990371308723
7	1.0004140138626099	3.938569473878791e-06	1628.0322678626155
8	0.9957839250564575	3.928333414175237e-06	1628.0741644165078
9	0.9954253435134888	5.374394731916254e-06	1628.1160609704002
10	1.0007975101470947	5.5579454055987295e-06	1628.1579575242924
11	1.0058889389038086	4.822039772989228e-06	1628.199854078185
12	1.0032860040664673	4.1429631420652625e-06	1628.2417506320771
13	0.999228298664093	4.477099181436326e-06	1628.2836471859696
14	0.9977149963378906	4.374774410583389e-06	1628.3255437398618
15	1.0016820430755615	4.128214775981313e-06	1628.367440293754
16	1.0078752040863037	4.214468040467741e-06	1628.4093368476465
17	1.0058627128601074	4.208296069499249e-06	1628.4512334015387
18	0.9998912811279297	4.365754648461007e-06	1628.493129955431
19	1.0001628398895264	4.666597219294913e-06	1628.5350265093234
20	1.0025391578674316	4.119769545030539e-06	1628.5769230632156
21	1.0056333541870117	4.469524909559961e-06	1628.6188196171079
22	1.0048401355743408	3.911126744545375e-06	1628.660716171
23	1.0002180337905884	4.192312189843506e-06	1628.7026127248926
24	0.9985537528991699	3.966447648367491e-06	1628.7445092787848
25	1.000002145767212	3.968797531781782e-06	1628.786405832677
26	1.0025553703308105	4.280336434021592e-06	1628.8283023865692
27	0.9951448440551758	3.894976786493013e-06	1628.8701989404615
28	0.9871757626533508	4.337620339356363e-06	1628.9120954943537
29	0.9854031801223755	3.876926590843747e-06	1628.953992048246
30	0.9873758554458618	3.946510019134088e-06	1628.9958886021382
31	0.9905533194541931	3.885026186859856e-06	1629.0377851560304
32	0.9903289079666138	3.883510847420742e-06	1629.0796817099226
33	0.9877157807350159	3.814189826258488e-06	1629.1215782638149
34	0.9893776178359985	3.8801401387900116e-06	1629.163474817707
35	0.9958062767982483	4.102277334486307e-06	1629.2053713715993
36	1.0006507635116577	3.90041313949041e-06	1629.2472679254915
37	1.0016651153564453	4.039063891728542e-06	1629.2891644793838
38	0.9980700016021729	4.10584470955655e-06	1629.3310610332724
39	0.9962586760520935	3.891299032450964e-06	1629.3729575871646
40	0.9966068267822266	3.8915495679248124e-06	1629.4148541410568
41	1.00129234790802	3.965894675588813e-06	1629.456750694949
42	1.0038188695907593	4.039799283158832e-06	1629.498647248841
43	1.0006402730941772	4.107893834804633e-06	1629.5405438027333
44	0.9980484247207642	3.95957513005826e-06	1629.5824403566255
45	0.9980374574661255	3.959746240509738e-06	1629.6243369105177
46	1.0024725198745728	3.837861802293769e-06	1629.6662334644097
47	1.003736138343811	3.904092348723983e-06	1629.708130018302
48	0.9995929002761841	3.896854953685154e-06	1629.7500265721942
49	0.9961746335029602	3.890851318525771e-06	1629.7919231260862
50	0.9967130422592163	3.892291715601459e-06	1629.8338196799784
51	1.001708745956421	3.901371383108199e-06	1629.8757162338704
52	1.0046465396881104	3.842770961308551e-06	1629.9176127877627
53	1.0009359121322632	3.8983147533144805e-06	1629.959509341655
54	0.9977807998657227	3.8918141702500485e-06	1630.001405895547
55	0.9990453720092773	3.894515490780274e-06	1630.0433024494391
56	1.001834750175476	3.89976630685851e-06	1630.0851990033311
57	1.003336787223816	3.901811578543857e-06	1630.1270955572234
58	1.0005484819412231	3.832360239504206e-06	1630.1689921111154
59	0.99754798412323	3.8895950031777225e-06	1630.2108886650076
60	0.9970396757125854	3.888443704151238e-06	1630.2527852188996
61	1.0010132789611816	3.895045908090348e-06	1630.2946817727916
62	1.005813479423523	3.902697305117423e-06	1630.3365783266838
63	1.0034033060073853	3.8972546462900935e-06	1630.3784748805758
64	0.997971773147583	3.823822020598117e-06	1630.4203714344678
65	0.9978948831558228	3.886898775817827e-06	1630.46226798836
66	1.0010693073272705	3.89267685629117e-06	1630.504164542252
67	1.0039448738098145	3.897594433510676e-06	1630.546061096144
68	1.0018655061721802	3.893703251378611e-06	1630.587957650036
69	0.9974753260612488	3.886465128744021e-06	1630.6298542039283
70	0.9966602921485901	3.822273415167846e-06	1630.6717507578203
71	0.998101532459259	3.888241675061484e-06	1630.7136473117123
72	1.003192663192749	3.897540591424331e-06	1630.7555438656043
73	1.0028129816055298	3.897505181763942e-06	1630.7974404194963
74	0.9973908066749573	3.8882040826138106e-06	1630.8393369733883
75	0.9960623979568481	3.885872865794227e-06	1630.8812335272805
76	0.9976531863212585	3.8256506330423775e-06	1630.9231300811725
77	1.001495361328125	3.895743914957469e-06	1630.965026635061
78	1.0017341375350952	3.895734941276411e-06	1631.006923188953
79	0.9978654980659485	3.888199717039242e-06	1631.048819742845
80	0.9954235553741455	3.883749741362408e-06	1631.090716296737
81	0.9947654008865356	3.883250853201995e-06	1631.132612850629
82	0.9998384118080139	3.828544821214652e-06	1631.174509404521
83	1.0034246444702148	3.962742429676241e-06	1631.216405958413
84	1.001294493675232	5.019788659410551e-06	1631.258302512305
85	0.9989808201789856	4.020883612351359e-06	1631.3001990661967
86	0.9983555674552917	3.885169038161014e-06	1631.3420956200887
87	1.0028523206710815	3.894361725542694e-06	1631.3839921739807
88	1.0052396059036255	3.964143678754696e-06	1631.4258887278727
89	1.0009995698928833	3.888036735588684e-06	1631.4677852817647
90	0.9986972212791443	3.9493524096103324e-06	1631.5096818356567
